,productId,ownerMemberId
605,4000151190263,239048741
606,1005001308270898,241920941
607,33020322877,206151103
608,4000345549716,239195129
609,4001289252138,243446760
610,32836328622,201067403
611,1005001651595519,221788560
612,4000848262832,232276407
613,4001085253855,123595892
614,4001282446568,243573731
615,4000534688597,221881521
616,1005001298033646,232502458
617,32721591947,202261260
618,4001343900796,243755294
619,33055032237,227896497
620,4000923359005,235182537
621,33025763046,230615189
622,4001085253855,123595892
623,4001016029038,228435543
624,1005002459686665,249579305
625,1005001812003524,240476187
626,4000169961154,230736577
627,4000342607792,229639477
628,1005002552884674,251468803
629,1005002461400575,251431786
630,4001265481650,204984145
631,1005002532737766,250866372
632,32275129675,221808029
633,4000322884625,239260590
634,4000588562968,231550905
635,4000837651157,232276407
636,1005001427465384,244008972
637,4001264097804,238333991
638,4000061965904,230960855
639,959062486,200485355
640,32932804412,220049783
641,32951613555,234827895
642,32931097465,230602123
643,1005001659885311,236531312
644,1005001652066816,229471533
645,33046510399,238947659
646,1005001546736890,240476187
647,4000166876787,239142146
648,1005002119184054,245944199
649,33012806148,221208907
650,1005001507716272,243607082
651,1005002522303797,235347674
652,1005001749288127,239730763
653,32811756315,223368280
654,1005002625228059,251567815
655,1000008828885,238953800
656,33011132837,237297424
657,4000349761275,239076206
658,4000767833819,239576375
659,1005001800795001,229839437
660,1005001999419736,240276192
661,32846013405,206119450
662,32958837558,234508144
663,1005001644658880,220456472
664,4000909539889,222326746
665,1005001471139338,234790132
666,1005001292469424,229866314
667,1005001699630379,221631180
668,33041333496,238358750
669,32997463455,237214987
670,32817225445,202330969
671,1005001386079848,232998692
672,4001143238603,111696395
673,1005002068507612,240611733
674,1005001920852640,240024090
675,4000192490763,239089429
676,1005001975069492,247306676
677,1005001992948342,239743889
678,4000224156127,234422605
679,4001041798130,220548741
680,4000921886467,240382666
681,1005002270535294,243934770
682,1005002272161683,249446549
683,4001205896894,232058063
684,4000033022600,202401180
685,1005001840335756,225632753
686,1005001333980918,242135373
687,32849844898,230377387
688,32946025460,228856241
689,4001293407109,239553692
690,4001158562959,239309554
691,1005001968311081,239959032
692,1005001394192932,243751904
693,1005002382430214,228127566
694,32819621405,222161857
695,1005001324479658,234951187
696,1005001616867806,244249761
697,1000005503462,231890182
698,1005001903247978,206142886
699,1005001586821076,238154806
700,33012806148,221208907
701,4000006520405,238274935
702,32694241950,200341888
703,4000525624455,239684681
704,1005001821172968,238020002
705,1005001632117164,229504703
706,1005001376297881,238276048
707,4000308448167,226759891
708,4001154271476,237966489
709,1005001786995940,244047993
710,4000557753533,201989387
711,32920339222,234465031
712,32994146090,230605701
713,4001364826542,236409452
714,4000406977404,221773253
715,10000012558629,239277912
716,4000318658960,223471811
717,4000989563027,241856627
718,10000389263355,240093302
719,32255861885,202637596
720,1005002291390168,251002287
721,4000421633723,238583931
722,4000785282969,226073243
723,32959395635,232907663
724,1005001915507019,238206997
725,1005002081419664,230993056
726,32808807169,202502881
727,1005002739520098,250415630
728,33008449230,237947635
729,1005001793830961,230467589
730,4000920888248,236054346
731,1005002546088894,247371704
732,32985455102,237369257
733,4000586480729,239546317
734,32866368206,231717214
735,1005002387775936,238152909
736,33014249978,205794392
737,1005002341382392,230573914
738,4001247205160,220872403
739,1005002468843884,240134593
740,1005002490264933,239716014
741,1005001714666713,229641287
742,1005001623091630,231181830
743,1005001867487909,238957290
744,1005001320268576,232851258
745,32856806061,221974423
746,33046905344,201903528
747,1005002028400750,239895724
748,1005002221337161,231924255
749,4000748332431,234509188
750,1005002477908745,240744557
751,4001211639681,239321698
752,4000274440828,227928393
753,32811046712,221051476
754,4001144908778,230793262
755,4001026809010,241841983
756,4001332355578,242604847
757,32937152353,232824769
758,1005001770823106,220677134
759,1005001369273020,239995758
760,32548545694,222240914
761,4000906070711,234288549
762,4000543441938,230890559
763,32780315629,229791728
764,4000183249969,229908516
765,32924430983,202330969
766,4000419443161,231366991
767,4000652120410,235024196
768,4001211283600,222255216
769,4000801470323,200262772
770,1005001656601824,228432561
771,32963360805,224146440
772,4000204161593,231408951
773,33010947224,230814923
774,32870459327,220060339
775,32823085609,225518660
776,4000549370422,240075164
777,1005001420553028,238343554
778,33026653227,202510638
779,4001157139035,235390935
780,4000183249969,229908516
781,1005002510874565,248362247
782,1005002442221308,239038972
783,4001216264672,239113335
784,4000430774460,230408250
785,1005001493281497,244332557
786,1005001692844576,202780039
787,4001089734992,228436453
788,4001077984130,233949574
789,1005002447990505,221810485
790,10000363161429,243617641
791,1005001638654678,231742409
792,1005001628409820,240369064
793,1005002319357067,243228594
794,1921248883,221213448
795,32908550436,220941100
796,33031296649,238421448
797,4000863018637,240328801
798,1005001494315430,243947386
799,1005002439586471,239178194
800,32872588719,231606654
801,1005002368170988,250523162
802,1005001689841879,234666901
803,32904815156,231974062
804,1005002334110872,239230292
805,4000970621165,234675800
806,4000687242754,240159680
807,1005001840984788,231341335
808,1005001606121889,242629014
809,32226966332,204992897
810,1005002292860680,227436703
811,4001054594445,241933257
812,1005001664369244,228474941
813,1005002064485856,231605280
814,33014659052,234787655
815,32903122837,221457092
816,1005001291790560,240679375
817,4001077210652,238051191
818,32831000297,226632046
819,4001330870315,243984949
820,1005002108434515,225530460
821,33015673740,231266635
822,4000051237800,231537990
823,4000598281039,227819388
824,32958837558,234508144
825,1005002472935643,251463665
826,32955151709,234787655
827,1005002038420035,241714391
828,1005001606229658,223550090
829,4000530418271,231464248
830,32889800421,233431551
831,4001210034282,234356174
832,1005001423065729,238984759
833,1005001872082688,230673933
834,4000126228217,231064823
835,32469483330,206202681
836,32876003483,230285660
837,32775124098,229919601
838,4001284129066,240183524
839,1005002434280689,240471235
840,1005002050774608,236801304
841,32922867280,225604626
842,1005002706124662,251881822
843,1005002483019519,251532990
844,1005002128458188,225371629
845,1005002523070794,251529407
846,4000393550451,205871881
847,4000793758204,233029575
848,4000806579189,223754018
849,33036751030,229409569
850,4001053289847,240073986
851,1005001499466834,234356174
852,4000393689367,220455735
853,4000920091525,240187065
854,1005001749935168,244106399
855,1005002532691244,251499301
856,1005001334496860,239090566
857,1005002044359880,202104842
858,4001294428929,237336121
859,1005001423544438,231024748
860,4000431090776,238993552
861,32853385786,202108943
862,1005001780379892,244145850
863,4001211555663,239321698
864,4000067931439,229293604
865,1005002460418042,202811770
866,1005001606416257,244554584
867,33029693497,231093436
868,1005001656972148,238816982
869,32954832491,201453932
870,1005002288092607,240073986
871,1005001824668816,243521132
872,1005001369273020,239995758
873,33000877068,230999396
874,1005002365546160,245840490
875,4000575018442,229944333
876,1005002322943747,235956462
877,33053177256,236983675
878,1005002547093422,239568824
879,1005002232249791,244093704
880,4001293407109,239553692
881,4001224301094,233136084
882,1005002495266107,251031850
883,1005002007877394,240073986
884,1005002580402657,251828939
885,1005002038557438,248336191
886,1005002167508167,245021260
887,4000100170058,232878288
888,1005002344798281,115606081
889,1005002270239285,243813257
890,1005001699702368,243945604
891,4000216220527,230382739
892,4001145383390,237966489
893,4001138968620,240594733
894,32973610714,231093818
895,32898234578,225549657
896,1005001551870333,243827546
897,1005001967628542,230454611
898,4000960417204,238957216
899,4001233844169,239063856
900,1005002367903590,240160957
901,1005002198667570,227436703
902,1005001869223691,247469739
903,1005002364490441,251161271
904,4000709847637,221404141
905,32613672399,227623624
906,1005002412208878,232870018
907,1005002570176659,232611916
908,1005001425286554,244213417
909,4000523495144,201616901
910,1005002673488943,221954517
911,4000734290088,240313962
912,4000504515739,221832684
913,32804833488,228994797
914,1005002506893992,241713085
915,4001289343586,230342504
916,32949179539,231113912
917,33015939124,233700797
918,1005002489052454,251484795
919,4001030672537,239113335
920,1005002548951426,239189541
921,1005002616016594,239922105
922,33047857973,225477843
923,1005002322964811,250755614
924,1005002604789911,247371704
925,32981941795,233139849
926,1005002248405797,206187367
927,1005002362927447,239331827
928,1005001426240728,239977082
929,1005002330843035,251360312
930,32872111350,202330969
931,4000501053758,201715166
932,4000049909292,229807697
933,1005002272607080,238164824
934,1005001888134599,231341335
935,33002955534,230398725
936,1005002105183181,248215509
937,1005001556591290,238876029
938,1005002352901341,234680744
939,32916677749,226679811
940,1005001756937753,222204243
941,1005001710280592,234422605
942,1005001267071025,230654432
943,32950435679,234450533
944,1005001636292641,238978438
945,1005002141181808,229471533
946,1005002326438231,250786246
947,4000090096147,223800553
948,1005002545449927,238237301
949,4000176297447,222250037
950,1005002689528499,251021061
951,32953113368,111420299
952,1005002425415260,240149110
953,1005001615946094,234408300
954,1005001345758383,232227655
955,32997183165,226664967
956,4000857368257,234633328
957,1005001884850689,240421894
958,1005002064485856,231605280
959,1005002531159100,250749854
960,1005001682450232,237951744
961,1005001785438768,239215760
962,1005002344667324,243694496
963,1005002044359880,202104842
964,1005001367808062,244093704
965,1005002425596012,251388538
966,1005001447180728,232227655
967,32785412155,201829778
968,1005002101588190,230589700
969,1005001506547075,239353125
970,32908898752,224779054
971,1005002425202970,250850223
972,1005001781383090,247319367
973,4000333122852,238218286
974,4000048639525,201829778
975,1005001442664351,123216847
976,4000790781739,220568692
977,1005002338750935,247538585
978,1005001580396321,243589602
979,1005002022574539,248241761
980,4000173304140,231921833
981,32956024230,230765939
982,1005002120868538,202336575
983,1005002317268048,248714932
984,4000558578531,223615633
985,1005001621111788,226928072
986,1005002073591105,248422855
987,4000033178577,228059825
988,4001094721814,205768676
989,1005001932733627,233320849
990,32785412155,201829778
991,1005001700859398,244129074
992,4000015764534,238312585
993,4000373322339,228413343
994,32961972649,220960793
995,1005002547008256,248046754
996,32920995422,226827690
997,32918568422,229944333
998,1005001633542826,240377890
999,4000835010216,239231041
1000,1005002579407242,251451969
1001,1005001634095397,244834349
1002,4001085860309,230791911
1003,1005001355650524,228470624
1004,1005002491455723,243840946
1005,1005001358511134,239196863
1006,1000006399803,232907663
1007,4000053234834,221965686
1008,4000953899412,239023191
1009,1005001353687709,234413513
1010,4000271512625,237408741
1011,10000226478575,239392320
1012,1005002630593449,251833025
1013,33026653227,202510638
1014,1005001844465330,248229160
1015,4000703226356,239027703
1016,1005002192350717,231566494
1017,32923540635,234610144
1018,1005001488717366,236858053
1019,32993793700,231360552
1020,1005002369776996,250879914
1021,4001307402974,237042976
1022,4000765292101,224738921
1023,32920809197,202196773
1024,4000853711918,238626517
1025,4000415239253,239673140
1026,32901085442,230261186
1027,1005001315502403,221381463
1028,1005001664048181,243797094
1029,1005002372217848,248334706
1030,1005001808733729,205486362
1031,1005002631838445,246865128
1032,1005001660314533,234090156
1033,1005002561557112,230977109
1034,1005001579807664,243686595
1035,1005002276236241,250765469
1036,1005002120868538,202336575
1037,33041011280,230587109
1038,1005001335486279,242975794
1039,1005002572361846,251821186
1040,32894538049,231060166
1041,33026612915,237375252
1042,1005001506975720,231614375
1043,33012530737,202765899
1044,1005001430562069,240744557
1045,32854935611,206041548
1046,4001128783001,239230292
1047,4000703226356,239027703
1048,1005002533665625,248929051
1049,1005002381545606,245724771
1050,1005002205644407,247297233
1051,1005002252606711,250910296
1052,1005002426936141,250866372
1053,4001107254800,232834625
1054,33002984366,238071128
1055,4001179605429,239722312
1056,4001257948128,241630675
1057,4000068088326,231291009
1058,1005002317072204,251176132
1059,1005001457546903,201603906
1060,1005001413604970,240196633
1061,1005001546960487,244677505
1062,1005001828948024,234666901
1063,1005002302704414,244389202
1064,32921911329,222012477
1065,1005002372967529,233949574
1066,1005002315765662,238241023
1067,1005001615359021,230428478
1068,1005002359853059,247050094
1069,1005001870067512,229618236
1070,4000241671456,231000170
1071,4001364802071,234559875
1072,33050385814,202121033
1073,1005001455827818,230125947
1074,4000883355563,239722312
1075,4001199826372,239466776
1076,32905722141,222349413
1077,32891519001,229866314
1078,4000689702775,240163686
1079,4001284931333,230140137
1080,1005001884116792,243617072
1081,4001175668383,119181085
1082,1005002655023276,236334215
1083,32841062069,231328009
1084,32954659837,231008297
1085,32931537830,227455291
1086,4000064173791,231953702
1087,1005002598508548,240182904
1088,32961090710,234639466
1089,1005001446574132,240075269
1090,4000955291020,225606689
1091,1005001836928223,244106399
1092,4000112608838,205952122
1093,1005001581337008,238583931
1094,33015551654,221623463
1095,1005002262256462,227854108
1096,1005001514986692,244007768
1097,1005001913848246,220797850
1098,1005002521793878,222421964
1099,1005002611190786,237431514
1100,1005001629427370,239010732
1101,1005001770350745,232247041
1102,1005001387391469,231876876
1103,1005001579807664,243686595
1104,32911782282,116748219
1105,4001089363161,235909092
1106,1005002518249185,220212309
1107,4001180148624,241927837
1108,4000203208950,230408250
1109,1005002387890515,244082107
1110,1005002096074529,243906133
1111,1005001290472046,238776283
1112,1005001453113275,243947386
1113,1005001941266026,230814923
1114,1005002398117782,247404530
1115,1005002198613887,237336121
1116,1005001617552725,228499052
1117,1005002180564312,240371153
1118,4001282104537,240134148
1119,4000282417763,232781980
1120,1005001308744330,202063008
1121,32877105051,222052389
1122,1005002028712563,248336191
1123,4001090477703,230379900
1124,1005002205363074,246776903
1125,4000445307793,238993552
1126,1000006979886,234939906
1127,1005001884911017,237253672
1128,1005001936273013,230913429
